# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.497487437185929596e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.994974874371859344e-02 nan nan nan nan 4.702514820050572308e-01 9.410091780107331105e-02 3.549443164849581112e-01 5.645501091641798030e-01 nan nan nan nan nan nan nan nan
2.492462311557788746e-02 nan nan nan nan 5.206229036485489070e-01 9.259177079955473177e-02 4.181914027799656930e-01 6.311282249089087415e-01 1.265864203756861039e+00 1.111419747076078796e-01 1.028171399882124915e+00 1.372781832913316125e+00 1.406690737492403587e+00 1.169318445218052033e-01 1.147674534809078883e+00 1.517241955707049561e+00
2.989949748743718494e-02 5.426593340976022806e-02 4.247296516767064961e-02 1.984874834302980187e-02 1.368310893033039544e-01 5.796649242478690844e-01 9.537993559995316950e-02 4.746092057409720955e-01 6.912793744313530109e-01 1.395091084131485637e+00 1.014112436125909067e-01 1.182250866770707676e+00 1.503291438502560196e+00 1.551851425329675793e+00 1.082012410413119713e-01 1.319272016331038078e+00 1.661841638095023388e+00
3.487437185929648242e-02 3.748766751793722318e-02 1.963773040443095655e-02 1.927851862881187206e-02 8.036573219587495043e-02 6.061131410169887657e-01 8.045392322671415797e-02 5.310270087019786089e-01 7.463557375612472899e-01 1.522589434217210158e+00 9.345481301383762318e-02 1.336330333659290437e+00 1.623654503420969286e+00 1.694058655388436474e+00 9.864784424101039062e-02 1.490869497852997050e+00 1.794966812903134201e+00
3.984924623115577991e-02 3.086457547683525010e-02 5.881380222877791164e-03 2.252633674891440368e-02 3.919616794156424722e-02 6.165961695940835874e-01 8.541293375723667258e-02 5.096278657222493846e-01 7.971940512568275183e-01 1.630657884704903804e+00 7.270918874031379042e-02 1.490409800547873198e+00 1.735102490199921910e+00 1.809989513393106098e+00 7.565064888564400347e-02 1.662466979374956244e+00 1.918222237072617853e+00
4.482412060301507739e-02 2.600355279413466697e-02 2.956900919081915761e-03 2.163585867397540413e-02 3.033761538492186355e-02 6.575982897788812398e-01 8.820208417883922125e-02 5.590175930788218173e-01 8.458607902923984678e-01 1.722973701865025076e+00 5.757907019464524045e-02 1.633824165571200027e+00 1.840420277047077002e+00 1.909844525605719046e+00 5.774111658886626336e-02 1.834064460896915216e+00 2.033618426359711240e+00
4.979899497487437487e-02 3.006322068627618332e-02 6.790592713805120723e-03 2.079543236046720728e-02 4.619262386745592169e-02 7.072734483941882644e-01 9.057377813771681774e-02 5.971640639970401399e-01 8.915758571920501252e-01 1.810856219769124920e+00 5.864292139955602085e-02 1.738061308302167651e+00 1.939006223820262109e+00 2.022260196247251063e+00 5.449565600454189113e-02 1.957129923268855043e+00 2.144171978234879816e+00
5.477386934673367236e-02 2.659085961632556144e-02 4.877074607566224233e-03 2.228172784178395621e-02 3.696872572017680103e-02 7.328847697896292424e-01 9.280281819144900468e-02 5.819710011410600403e-01 8.929078569821079503e-01 1.916209989975361294e+00 5.934606756509264169e-02 1.839421749738342715e+00 2.033808022800816850e+00 2.137036655590311085e+00 5.628102810021481939e-02 2.051842860827712389e+00 2.248115653349267440e+00
5.974874371859296984e-02 2.814967011330636940e-02 7.356915353349161892e-03 1.825764726453179415e-02 4.082940604406634644e-02 7.447950873604464173e-01 9.340303522581697160e-02 6.239551229599283877e-01 9.534376819772885092e-01 2.005040855281293943e+00 7.609025703336602664e-02 1.859000939748194803e+00 2.124818122819518873e+00 2.228069798244937783e+00 7.014626335713776417e-02 2.100484967624040245e+00 2.335980439522598484e+00
