# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 3.448626653102747353e-02 2.053684541104716654e-02 9.155645981688707771e-04 6.388606307222786940e-02
2.004008016032063962e-03 2.453886001912267967e-01 2.628686501709590062e-02 2.038657171922685640e-01 2.893184130213631855e-01
4.008016032064127925e-03 3.405900305188199195e-01 2.693720744104172171e-02 3.007121057985757684e-01 3.925737538148524886e-01
6.012024048096191453e-03 4.025534079348932481e-01 1.930283930653903940e-02 3.786368260427263599e-01 4.441505595116989058e-01
8.016032064128255849e-03 4.444048830111902437e-01 1.892884548686192894e-02 4.150559511698880821e-01 4.846388606307222569e-01
1.002004008016032024e-02 4.755544252288911311e-01 1.800386500327348649e-02 4.395727365208545456e-01 5.044760935910478361e-01
1.202404809619238291e-02 5.026246185147508205e-01 1.743748742915442532e-02 4.658189216683621403e-01 5.278738555442522573e-01
1.402805611222444730e-02 5.255035605289928302e-01 1.709695962818234827e-02 4.927772126144455700e-01 5.533062054933876039e-01
1.603206412825651170e-02 5.475991861648016323e-01 1.636752699812967296e-02 5.175991861648016057e-01 5.751780264496439976e-01
1.803607214428857436e-02 5.640590030518819464e-01 1.600905645029789340e-02 5.358087487283824668e-01 5.918616480162767202e-01
2.004008016032064049e-02 5.792573753814852511e-01 1.439609036155363453e-02 5.523906408952187208e-01 6.047812817904374416e-01
2.204408817635270315e-02 5.954018311291964238e-01 1.330726318822873268e-02 5.700915564598169061e-01 6.188199389623600943e-01
2.404809619238476581e-02 6.087385554425228662e-01 1.247722182060823255e-02 5.859613428280773251e-01 6.304170905391658364e-01
2.605210420841683194e-02 6.217395727365209179e-01 1.295699135132346788e-02 6.019328585961343236e-01 6.438453713123092337e-01
2.805611222444889460e-02 6.326144455747709783e-01 1.239949103208939744e-02 6.124109867751780234e-01 6.526958290946083263e-01
3.006012024048096073e-02 6.424618514750762843e-01 1.273107570511261034e-02 6.191251271617497220e-01 6.618514750762970467e-01
3.206412825651302340e-02 6.517599186164801939e-01 1.343612397723074545e-02 6.277721261444557665e-01 6.748728382502543477e-01
3.406813627254508953e-02 6.604577822990844727e-01 1.410088747618252515e-02 6.351983723296033002e-01 6.850457782299084197e-01
3.607214428857714872e-02 6.693387589013225503e-01 1.472303845593041748e-02 6.432349949135299783e-01 6.950152594099694436e-01
3.807615230460921485e-02 6.781688708036621716e-01 1.381994551467544997e-02 6.557477110885046034e-01 7.002034587995931147e-01
4.008016032064128098e-02 6.849440488301118402e-01 1.476009106254618820e-02 6.585961342828077214e-01 7.103763987792471868e-01
4.208416833667334017e-02 6.917293997965411334e-01 1.511591054920690368e-02 6.649033570701933238e-01 7.173957273652085131e-01
4.408817635270540630e-02 6.986063072227873816e-01 1.482480801758364643e-02 6.730417090539165814e-01 7.246185147507629987e-01
4.609218436873747243e-02 7.045879959308239959e-01 1.518247475445980328e-02 6.792472024415056042e-01 7.324516785350966286e-01
4.809619238476953162e-02 7.101119023397761687e-01 1.532108256058262521e-02 6.844354018311291643e-01 7.365208545269582574e-01
5.010020040080159776e-02 7.164598168870802697e-01 1.554988366885676730e-02 6.895218718209562558e-01 7.425228891149542321e-01
5.210420841683366389e-02 7.216174974567649558e-01 1.616257354264123702e-02 6.932858596134282569e-01 7.482197355035605790e-01
5.410821643286573002e-02 7.267243133265512967e-01 1.571368896287335740e-02 7.007121057985757906e-01 7.530010172939979318e-01
5.611222444889778921e-02 7.319328585961343281e-01 1.626146603614448197e-02 7.063072227873855580e-01 7.608341810783316728e-01
5.811623246492985534e-02 7.368056968463886358e-01 1.627554675438713447e-02 7.103763987792471868e-01 7.660223804679552329e-01
6.012024048096192147e-02 7.411902339776196280e-01 1.614394292595673283e-02 7.147507629704984433e-01 7.697863682604272340e-01
6.212424849699398066e-02 7.454628687690743050e-01 1.664900075072392113e-02 7.189216683621566517e-01 7.755849440488301605e-01
6.412825651302604679e-02 7.501017293997964686e-01 1.658515280400714442e-02 7.227873855544252324e-01 7.791454730417090024e-01
6.613226452905811292e-02 7.538351983723297067e-01 1.622593812653851802e-02 7.270600203458799093e-01 7.826042726347914869e-01
6.813627254509017905e-02 7.577822990844353956e-01 1.615525647657429370e-02 7.318413021363173732e-01 7.864699898270600675e-01
7.014028056112224518e-02 7.618616480162766491e-01 1.644190389721111173e-02 7.369277721261444647e-01 7.898270600203458613e-01
7.214428857715429744e-02 7.653204476093591335e-01 1.613240012671276341e-02 7.393692777212614864e-01 7.925737538148525108e-01
7.414829659318636357e-02 7.691658189216683539e-01 1.659483421072259490e-02 7.420142421159715562e-01 7.972533062054933950e-01
7.615230460921842970e-02 7.721363173957274117e-01 1.604266183960487493e-02 7.457782299084435573e-01 7.988809766022380021e-01
7.815631262525049583e-02 7.753814852492370013e-01 1.604360040994208189e-02 7.489318413021363030e-01 8.021363173957273274e-01
8.016032064128256196e-02 7.781078331637842904e-01 1.586227226444512917e-02 7.523906408952186764e-01 8.059003051881994395e-01
8.216432865731462809e-02 7.817599186164801983e-01 1.553438579989667619e-02 7.572736520854527198e-01 8.085452695829095093e-01
8.416833667334668034e-02 7.848931841302136947e-01 1.546837255479682066e-02 7.612410986775177690e-01 8.119023397761953031e-01
8.617234468937874647e-02 7.879450661241098608e-01 1.572318295560122536e-02 7.635808748728382112e-01 8.145473041709053730e-01
8.817635270541081260e-02 7.910376398779246365e-01 1.588272224952635980e-02 7.678535096642929991e-01 8.183112919633773741e-01
9.018036072144287874e-02 7.935707019328586131e-01 1.592679589812615384e-02 7.706002034587996485e-01 8.216683621566632789e-01
9.218436873747494487e-02 7.966734486266531245e-01 1.574112818845036649e-02 7.740590030518820219e-01 8.237029501525940933e-01
9.418837675350701100e-02 7.993692777212613176e-01 1.602700122296176269e-02 7.758901322482197882e-01 8.270600203458799982e-01
9.619238476953906325e-02 8.020956256358087177e-01 1.602276477441222369e-02 7.781281790437436507e-01 8.313326551373346751e-01
9.819639278557112938e-02 8.046795523906409286e-01 1.582459590820133391e-02 7.806714140386571410e-01 8.342828077314343727e-01
1.002004008016031955e-01 8.072227873855546409e-01 1.588777445212023742e-02 7.844354018311291421e-01 8.377416073245167460e-01
1.022044088176352616e-01 8.097151576805696749e-01 1.570289756112157320e-02 7.872838250254323711e-01 8.400813835198371882e-01
1.042084168336673278e-01 8.118718209562564292e-01 1.595414428742681842e-02 7.903357070193285372e-01 8.441505595116989280e-01
1.062124248496993939e-01 8.142726347914546192e-01 1.602307802579781490e-02 7.927772126144455589e-01 8.472024415055950941e-01
1.082164328657314600e-01 8.168056968463884848e-01 1.580619546775972190e-02 7.951169888097660010e-01 8.501525940996947917e-01
1.102204408817635123e-01 8.189114954221770049e-01 1.554939449865901623e-02 7.972533062054933950e-01 8.519837232960325579e-01
1.122244488977955784e-01 8.216683621566632789e-01 1.570749370722459431e-02 7.994913530010172575e-01 8.559511698880976072e-01
1.142284569138276445e-01 8.239979654120039854e-01 1.566450756362204599e-02 8.012207527975584442e-01 8.586978636826042566e-01
1.162324649298597107e-01 8.259104781281789709e-01 1.533943411383414945e-02 8.036622583926754659e-01 8.598168870803661878e-01
1.182364729458917768e-01 8.278128179043742207e-01 1.507258985479209210e-02 8.051881993896236045e-01 8.608341810783316506e-01
1.202404809619238429e-01 8.296236012207527377e-01 1.461832714836959132e-02 8.086469989827059779e-01 8.623601220752797891e-01
1.222444889779558952e-01 8.314750762970499753e-01 1.454923903501144887e-02 8.104781281790437442e-01 8.632756866734486723e-01
1.242484969939879613e-01 8.332248219735504113e-01 1.438089628317502748e-02 8.135300101729400213e-01 8.642929806714140240e-01
1.262525050100200275e-01 8.349237029501527241e-01 1.432095964372448460e-02 8.145473041709053730e-01 8.657171922685655829e-01
1.282565130260520936e-01 8.367751780264496286e-01 1.422475689655951746e-02 8.158697863682604634e-01 8.672431332655137215e-01
