# FPR	msq=2.0TeV-mean	msq=2.0TeV-std	msq=2.0TeV-min	msq=2.0TeV-max	msq=2.2TeV-mean	msq=2.2TeV-std	msq=2.2TeV-min	msq=2.2TeV-max	msq=2.3TeV-mean	msq=2.3TeV-std	msq=2.3TeV-min	msq=2.3TeV-max	msq=2.7TeV-mean	msq=2.7TeV-std	msq=2.7TeV-min	msq=2.7TeV-max	msq=3.0TeV-mean	msq=3.0TeV-std	msq=3.0TeV-min	msq=3.0TeV-max
5.210420841683366389e-02 6.600549282880685542e-01 2.043003799175600529e-02 6.210965313803274990e-01 6.907740819855558989e-01 7.157867968670531544e-01 1.614050595753442272e-02 6.879259485301596477e-01 7.421422032346658426e-01 7.319906418472179599e-01 1.439076916034917435e-02 7.072525684060624318e-01 7.587224087071507972e-01 8.103549994914047705e-01 1.640751956502433523e-02 7.840504526497813487e-01 8.418268741735327465e-01 8.297121350829010922e-01 2.120023444668861501e-02 7.833384192859322859e-01 8.632895941409826079e-01
5.410821643286573002e-02 6.658529142508391452e-01 1.976848996675086359e-02 6.306581222663004693e-01 6.972841013121757747e-01 7.209541247075577086e-01 1.569601440741436385e-02 6.954531583765639624e-01 7.475333129895229689e-01 7.364561082290712601e-01 1.452115264412458771e-02 7.130505543688332448e-01 7.631980469942020173e-01 8.140880886990133902e-01 1.598906049989242198e-02 7.891364052487030989e-01 8.451836028888211061e-01 8.333943647645204456e-01 2.049932675260796380e-02 7.892381243006815206e-01 8.667480419082493892e-01
5.611222444889778921e-02 6.717221035499949533e-01 2.067260745726460722e-02 6.365578272810497040e-01 7.064388159902349473e-01 7.262028277896450668e-01 1.622825704257790935e-02 7.006408300274641343e-01 7.552639609398840159e-01 7.416844675007627785e-01 1.455110504056048026e-02 7.191536974875394339e-01 7.706235377886277993e-01 8.179737564845895870e-01 1.620696074447139368e-02 7.924931339639914585e-01 8.501678364357644346e-01 8.372800325500966423e-01 2.038080503673188326e-02 7.942223578476248491e-01 8.713253992472790310e-01
5.811623246492985534e-02 6.773980266503916159e-01 2.085881793184660507e-02 6.406265893601871264e-01 7.120333638490489170e-01 7.311972332417862042e-01 1.620261574851111080e-02 7.046078730546231350e-01 7.606550706947411422e-01 7.465974977113212230e-01 1.486399035632125082e-02 7.228155833587630585e-01 7.766249618553554557e-01 8.217373614077917443e-01 1.595843555992233070e-02 7.952395483674091770e-01 8.534228460990743725e-01 8.405146984030107404e-01 2.037432611128063217e-02 7.972739294069779437e-01 8.747838470145458123e-01
6.012024048096192147e-02 6.829010273624249727e-01 2.055194113984618390e-02 6.456108229071304550e-01 7.154918116163156983e-01 7.357847624860135438e-01 1.624598475545170617e-02 7.088800732377174008e-01 7.648255518258569863e-01 7.509815888515919413e-01 1.465018864778681006e-02 7.265791882819652159e-01 7.789645000508594874e-01 8.250534025022886464e-01 1.628791387018467193e-02 7.964601769911504592e-01 8.563726986064489344e-01 8.437595361611229805e-01 2.036063793927168561e-02 7.999186247584172405e-01 8.775302614179635308e-01
6.212424849699398066e-02 6.877021666158071866e-01 2.031132591099678655e-02 6.531380327535347696e-01 7.203743261112806051e-01 7.398433526599531573e-01 1.644355096242612960e-02 7.132539924727901992e-01 7.694029091648866281e-01 7.550096633099379062e-01 1.501672614529603496e-02 7.310548265690163250e-01 7.844573288576950354e-01 8.280846302512460122e-01 1.664332897638540892e-02 7.992065913945681777e-01 8.602380225816295134e-01 8.465669819957278852e-01 1.981643777865592371e-02 8.046994202014037256e-01 8.794629234055538758e-01
6.412825651302604679e-02 6.923507272912217125e-01 2.022149425742741577e-02 6.576136710405858787e-01 7.234258976706336997e-01 7.444308819041807190e-01 1.623190357406377807e-02 7.173227545519276216e-01 7.727596378801749877e-01 7.591032945761322370e-01 1.493802430580178781e-02 7.350218695961753257e-01 7.881192147289187711e-01 8.315430780185127935e-01 1.624160242034637658e-02 8.022581629539212722e-01 8.628827179330688102e-01 8.498016478486419834e-01 1.921080568446554768e-02 8.083613060726273503e-01 8.817007425490794859e-01
6.613226452905811292e-02 6.962974265079849845e-01 1.976943467550633035e-02 6.614789950157664578e-01 7.259688739700945748e-01 7.481131115857999614e-01 1.600025167791882183e-02 7.214932356830434657e-01 7.763198046994201906e-01 7.624148102939680705e-01 1.470233046063572011e-02 7.380734411555284202e-01 7.903570338724442701e-01 8.346048214830638079e-01 1.599106319629448394e-02 8.064286440850371163e-01 8.657308513884650614e-01 8.521310141389483173e-01 1.890470131542996979e-02 8.108025633201098037e-01 8.830230902247990787e-01
6.813627254509017905e-02 7.010883938561692785e-01 2.022814233782812415e-02 6.662597904587529429e-01 7.317668599328653878e-01 7.520699827077612643e-01 1.596945058794262823e-02 7.254602787102024664e-01 7.801851286746007696e-01 7.661580714067744990e-01 1.497962502941345940e-02 7.413284508188383581e-01 7.945275150035601142e-01 8.374936425592514055e-01 1.602720450999992399e-02 8.092767775404333674e-01 8.692910182077102643e-01 8.551520699827076522e-01 1.873636221746605504e-02 8.137524158274844766e-01 8.861763808361305950e-01
7.014028056112224518e-02 7.058488454887600350e-01 2.070660140768369739e-02 6.712440240056962715e-01 7.360390601159597646e-01 7.561896043128878420e-01 1.622381889888218839e-02 7.305462313091242166e-01 7.840504526497813487e-01 7.700640830027465356e-01 1.526939854456595309e-02 7.452954938459973588e-01 7.975790865629132087e-01 8.403417760146474347e-01 1.599127024591314242e-02 8.130403824636354138e-01 8.716305564032142961e-01 8.578781405757297529e-01 1.860184225507220679e-02 8.173125826467296795e-01 8.888210761875698918e-01
7.214428857715429744e-02 7.097955447055233069e-01 2.070341317581369384e-02 6.742955955650493660e-01 7.405146984030108737e-01 7.597395992269352361e-01 1.584552998612339184e-02 7.333943647645203567e-01 7.867968670531990671e-01 7.737056250635745425e-01 1.537984329326379587e-02 7.476350320415013906e-01 8.015461295900722094e-01 8.431390499440546415e-01 1.549094334006238111e-02 8.169057064388159928e-01 8.738683755467399061e-01 8.602888821076186687e-01 1.855831976127559832e-02 8.201607161021259307e-01 8.915674905909877213e-01
7.414829659318636357e-02 7.140067134574306085e-01 2.079622074155184491e-02 6.770420099684670845e-01 7.444817414301698744e-01 7.635032041501371713e-01 1.633552237355979236e-02 7.355304648560675451e-01 7.916793815481639740e-01 7.770013223476757158e-01 1.528848179572999018e-02 7.499745702370054223e-01 8.043942630454684606e-01 8.457837452954939383e-01 1.564506808615220845e-02 8.189400874783846485e-01 8.768182280541145790e-01 8.626487641135185402e-01 1.822866998120411045e-02 8.227036924015868058e-01 8.932967144746211119e-01
7.615230460921842970e-02 7.175770521818736203e-01 2.035810961206939440e-02 6.801953005797986007e-01 7.472281558335875928e-01 7.666564947614687986e-01 1.559024917029505630e-02 7.401078221950971869e-01 7.933068863798189430e-01 7.800732377174244281e-01 1.478761687156114786e-02 7.530261417963584059e-01 8.065303631370155379e-01 8.478384701454582117e-01 1.540830113383330133e-02 8.205675923100396174e-01 8.781405757298341719e-01 8.649170989726375769e-01 1.780908595808822562e-02 8.254501068050045243e-01 8.945173430983622831e-01
7.815631262525049583e-02 7.216051266402196962e-01 2.035385013177259950e-02 6.835520292950869603e-01 7.512969179127250152e-01 7.698809887091851989e-01 1.562988950113126246e-02 7.433628318584071248e-01 7.967653341470857242e-01 7.834604821483064363e-01 1.448429296966871442e-02 7.564845895636252981e-01 8.084630251246058830e-01 8.503814464449191979e-01 1.492350229175411040e-02 8.237208829213711336e-01 8.792594853015970324e-01 8.670328552537889255e-01 1.750358794775386598e-02 8.273827687925948693e-01 8.958396907740819870e-01
8.016032064128256196e-02 7.248804801139254739e-01 2.040708550613591285e-02 6.867053199064184765e-01 7.558742752517546570e-01 7.726986064489878014e-01 1.554313712574101336e-02 7.470247177296307495e-01 8.008340962262231466e-01 7.864205065608788070e-01 1.475712087086292375e-02 7.587224087071507972e-01 8.132438205675922571e-01 8.525582341572576217e-01 1.491683106035223035e-02 8.259587020648967437e-01 8.817007425490794859e-01 8.689044858101920843e-01 1.755983156399284345e-02 8.296205879361204794e-01 8.985861051774997055e-01
8.216432865731462809e-02 7.287559759943037507e-01 1.992801620693365749e-02 6.918929915573186484e-01 7.591292849150645949e-01 7.761977418370460402e-01 1.529719271078532582e-02 7.513986369647034369e-01 8.031736344217271784e-01 7.895025938358253281e-01 1.416842334496241744e-02 7.629946088902451740e-01 8.147696063472688044e-01 8.553148204658732601e-01 1.438734637862591065e-02 8.301291831960125878e-01 8.832265283287559221e-01 8.712440240056962271e-01 1.703748877832894984e-02 8.334859119113009474e-01 9.002136100091546744e-01
8.416833667334668034e-02 7.325602685382973656e-01 1.992804735932939345e-02 6.960634726884344925e-01 7.620791374224392678e-01 7.792493133963991347e-01 1.530003325687238382e-02 7.557725561997762354e-01 8.065303631370155379e-01 7.924015868172108457e-01 1.400686119674142069e-02 7.663513376055335335e-01 8.172108635947512578e-01 8.574102329366291020e-01 1.436327762523419496e-02 8.323670023395381978e-01 8.849557522123894238e-01 8.735021869596174549e-01 1.683634377860344922e-02 8.360288882107618225e-01 9.017393957888312217e-01
8.617234468937874647e-02 7.357339029600244995e-01 2.003385069885609687e-02 6.986064489878954786e-01 7.652324280337706730e-01 7.825144949649069925e-01 1.547142768000922888e-02 7.582138134472586888e-01 8.090733394364764131e-01 7.952802359882006344e-01 1.421755830219264584e-02 7.678771233852100808e-01 8.193469636862984462e-01 8.593123792086257984e-01 1.434335659489828843e-02 8.339945071711931668e-01 8.865832570440443927e-01 8.755569118095818393e-01 1.660491165923042023e-02 8.383684264062658542e-01 9.025531482046587062e-01
8.817635270541081260e-02 7.391720069168954410e-01 2.031825268780000984e-02 7.015563014952700405e-01 7.688943139049944087e-01 7.856474417658426690e-01 1.561757171072561921e-02 7.627911707862882196e-01 8.130403824636354138e-01 7.984742142203234971e-01 1.450435214183257854e-02 7.722510426202827682e-01 8.231105686095006035e-01 8.613772759637881027e-01 1.440413609712062198e-02 8.362323263147187768e-01 8.884141999796562050e-01 8.776930119011290277e-01 1.638606475698937623e-02 8.406062455497914643e-01 9.040789339843352534e-01
9.018036072144287874e-02 7.421320313294680338e-01 2.052469931382793975e-02 7.049130302105584001e-01 7.730647950361102527e-01 7.882209337808971927e-01 1.563312958598391325e-02 7.657410232936628924e-01 8.160919540229885083e-01 8.011392533821585227e-01 1.413821641432296862e-02 7.763198046994201906e-01 8.253483877530261026e-01 8.633099379513783367e-01 1.455157077996311644e-02 8.389787407181364953e-01 8.920760858508798297e-01 8.793306886379819165e-01 1.620541570672118931e-02 8.430475027972739177e-01 9.063167531278608635e-01
9.218436873747494487e-02 7.459464957786592354e-01 2.036283313658333524e-02 7.090835113416742441e-01 7.757094903875495495e-01 7.912623334350523674e-01 1.533567448234185275e-02 7.686908758010375653e-01 8.176177398026650556e-01 8.040280744583458983e-01 1.415987661558347835e-02 7.784559047909673790e-01 8.277896450005085560e-01 8.653138032753533437e-01 1.437527745244760249e-02 8.408096836537483076e-01 8.931949954226426902e-01 8.815685077815075266e-01 1.600813901850580215e-02 8.450818838368426844e-01 9.078425389075374108e-01
9.418837675350701100e-02 7.489777235276167122e-01 2.027497253999082164e-02 7.124402400569627147e-01 7.788627809988810657e-01 7.938459973553045890e-01 1.553353837537358069e-02 7.701149425287355799e-01 8.206693113620181501e-01 8.065507069474111557e-01 1.434893525217968008e-02 7.808971620384498324e-01 8.312480927677754483e-01 8.669616519174040414e-01 1.431121994365827828e-02 8.425389075373816983e-01 8.942121859424270180e-01 8.832468721391515398e-01 1.588985735566332894e-02 8.472179839283897618e-01 9.093683246872139581e-01
9.619238476953906325e-02 7.523344522429050718e-01 2.018639125539588297e-02 7.152883735123588549e-01 7.837452954938459726e-01 7.965822398535246096e-01 1.559494723914984365e-02 7.723527616722611899e-01 8.247380734411555725e-01 8.091648865832569149e-01 1.449248060771242755e-02 7.837452954938459726e-01 8.358254501068049791e-01 8.693011901129082952e-01 1.461830185638707778e-02 8.449801647848641517e-01 8.990947004373919249e-01 8.852507374631267689e-01 1.613704395164808694e-02 8.490489268640015741e-01 9.122164581426100982e-01
9.819639278557112938e-02 7.552843047502797447e-01 1.993967418619624690e-02 7.187468212796256362e-01 7.862882717933068477e-01 7.992371071101616042e-01 1.538804863536681958e-02 7.750991760756790194e-01 8.277896450005085560e-01 8.115451123995522931e-01 1.463694744963837599e-02 7.857796765334147393e-01 8.380632692503305892e-01 8.710609297121350014e-01 1.439482367178203728e-02 8.473197029803681835e-01 9.007222052690468939e-01 8.871630556403214962e-01 1.600800974917225561e-02 8.505747126436781214e-01 9.140474010782219105e-01
1.002004008016031955e-01 7.581324382056759958e-01 1.991028258948259952e-02 7.224087071508493718e-01 7.897467195605737400e-01 8.018716305564032032e-01 1.542309066912443856e-02 7.790662191028379091e-01 8.316549689756891350e-01 8.137117282066930191e-01 1.484137787721389115e-02 7.879157766249618167e-01 8.411148408096836837e-01 8.728613569321532761e-01 1.448441083592359735e-02 8.498626792798290586e-01 9.034686196724646123e-01 8.887600447563828165e-01 1.612445586524264771e-02 8.523039365273115120e-01 9.166920964296613183e-01
1.022044088176352616e-01 7.606448987895431113e-01 2.039503519380390928e-02 7.242396500864611841e-01 7.927982911199267235e-01 8.041196216051265111e-01 1.540001252134150060e-02 7.809988810904282541e-01 8.340962262231715885e-01 8.158986878242295848e-01 1.526453249725336948e-02 7.899501576645305834e-01 8.446750076289288867e-01 8.743667989014343167e-01 1.433527505353208824e-02 8.517953412674194036e-01 9.048926864001627379e-01 8.899501576645306722e-01 1.609557036548407358e-02 8.537280032550096376e-01 9.186247584172515523e-01
1.042084168336673278e-01 7.634320008137522873e-01 2.062450290550918441e-02 7.265791882819652159e-01 7.966636150951073025e-01 8.062557216966735885e-01 1.555058098125648540e-02 7.839487335978028160e-01 8.374529549384599481e-01 8.179941002949850937e-01 1.561406002374084341e-02 7.915776624961855523e-01 8.481334553961956679e-01 8.759536161122977171e-01 1.439374904994334022e-02 8.541348794629234353e-01 9.068253483877529719e-01 8.915573186857898014e-01 1.605914479452882557e-02 8.557623842945784043e-01 9.213711728206692708e-01
