# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.497487437185929596e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.994974874371859344e-02 nan nan nan nan 1.487065756205665501e-01 2.975732301636750676e-02 1.122432482624118044e-01 1.785264198255505919e-01 nan nan nan nan nan nan nan nan
2.492462311557788746e-02 nan nan nan nan 1.646354177579801015e-01 2.928008883148627839e-02 1.322437330685562462e-01 1.995802686331166476e-01 4.003014092347155772e-01 3.514617837248675686e-02 3.251363448671292788e-01 4.341117322506780618e-01 4.448346693938010077e-01 3.697709596935871285e-02 3.629265542570886405e-01 4.797940341602585090e-01
2.989949748743718494e-02 1.716039489298696458e-02 1.343113089108346342e-02 6.276725346746727177e-03 4.326978969203426617e-02 1.833061440332232062e-01 3.016178395760306039e-02 1.500846088624934460e-01 2.186017322699439769e-01 4.411665369249081481e-01 3.206905101659896645e-02 3.738605504703711446e-01 4.753824932699032835e-01 4.907385094220490518e-01 3.421623673474347149e-02 4.171904424928933874e-01 5.255204686885516230e-01
3.487437185929648242e-02 1.185464135237926549e-02 6.209995615434136217e-03 6.096402878103172537e-03 2.541387595660900278e-02 1.916698045372509929e-01 2.544176440927399530e-02 1.679254846564306458e-01 2.360184075428425621e-01 4.814850553433495106e-01 2.955300674288719245e-02 4.225847560736130659e-01 5.134446363999914942e-01 5.357083840949735665e-01 3.119518740671170867e-02 4.714543307286981344e-01 5.676183453187216843e-01
3.984924623115577991e-02 9.760235752097692202e-03 1.859855728976256414e-03 7.123453146652200876e-03 1.239491662458166304e-02 1.949848292452763809e-01 2.700994123099510758e-02 1.611584814772759611e-01 2.520948939108591524e-01 5.156593000179742203e-01 2.299266432424603226e-02 4.713089616768549317e-01 5.486875842861737018e-01 5.723689403342054893e-01 2.392283569483142150e-02 5.257182189645028814e-01 6.065951327532952408e-01
4.482412060301507739e-02 8.223045408590111405e-03 9.350541719744093726e-04 6.841859254327267194e-03 9.593596339451896521e-03 2.079508381132688655e-01 2.789194803790343014e-02 1.767768846234256397e-01 2.674846680754022765e-01 5.448521246465383161e-01 1.820810073697933656e-02 5.166605659429048814e-01 5.819919927426869810e-01 6.039458677717841617e-01 1.825934430621499113e-02 5.799821072003076283e-01 6.430866118984089885e-01
4.979899497487437487e-02 9.506825116892306596e-03 2.147373963816810814e-03 6.576093118704804535e-03 1.460739025206165762e-02 2.236595025487194965e-01 2.864194352019491796e-02 1.888398579033200297e-01 2.819410415543893711e-01 5.726430169552864102e-01 1.854452002688264031e-02 5.496232447246971464e-01 6.131676064514263169e-01 6.394948241640403541e-01 1.723303955593839462e-02 6.188988234400154553e-01 6.780467146331202732e-01
5.477386934673367236e-02 8.408768132937984030e-03 1.542266407848113391e-03 7.046101018402520753e-03 1.169053754698072718e-02 2.317585134983390915e-01 2.934682787674870730e-02 1.840353895774200221e-01 2.823622568723342940e-01 6.059588043490559128e-01 1.876687436799358982e-02 5.816762306825391526e-01 6.431465675574244978e-01 6.757903274934187188e-01 1.779762378526183325e-02 6.488496840971452739e-01 7.109165908061230166e-01
5.974874371859296984e-02 8.901707294041823898e-03 2.326460906964580942e-03 5.773575007186321391e-03 1.291139186110948182e-02 2.355248866163096033e-01 2.953663316865212662e-02 1.973119346283795650e-01 3.015034682079503758e-01 6.340495904380937242e-01 2.406185199730835264e-02 5.878677141997739053e-01 6.719264881713076232e-01 7.045775348285834294e-01 2.218219615585644358e-02 6.642316688637003308e-01 7.387018758492625015e-01
