# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
1.863727454909819559e-01 8.743973146170276323e-01 1.321430321144365441e-02 8.523039365273115120e-01 8.988912623334350815e-01 8.736649374427829517e-01 1.296373302275053048e-02 8.576950462821686383e-01 9.019428338927880651e-01 8.622215440952090137e-01 1.356287296577651270e-02 8.406062455497914643e-01 8.877021666158071422e-01 8.488353168548469219e-01 1.575899955398426741e-02 8.232122876614790252e-01 8.779371376258773285e-01 8.147085749160817292e-01 1.925626283632868307e-02 7.791679381548164418e-01 8.457939172006916362e-01 7.532702675211065957e-01 2.603114356975040275e-02 7.066422540941917907e-01 7.908656291323364895e-01
1.883767535070140220e-01 8.755060522835929060e-01 1.323907360903043250e-02 8.532194079951175292e-01 8.999084528532194094e-01 8.748753941613264251e-01 1.298896534277799511e-02 8.586105177499745444e-01 9.031634625165293473e-01 8.634726884345438336e-01 1.357092271388511857e-02 8.414199979656189488e-01 8.888210761875698918e-01 8.502390397721493187e-01 1.590308658098612757e-02 8.243311972332417747e-01 8.798697996134675625e-01 8.164479707049130397e-01 1.947149496584022269e-02 7.806937239344928781e-01 8.478282982402604029e-01 7.553961957074559752e-01 2.607803733346224576e-02 7.083714779778252923e-01 7.927982911199267235e-01
1.903807615230460881e-01 8.765842742345641980e-01 1.332015160831707089e-02 8.542365985149018570e-01 9.008239243210253155e-01 8.761163665954633251e-01 1.322632849542427526e-02 8.594242701658020289e-01 9.043840911402705185e-01 8.647136608686805115e-01 1.341866691986230535e-02 8.430475027972739177e-01 8.895331095514189546e-01 8.517037941206387908e-01 1.601294709623979351e-02 8.258569830129183220e-01 8.813955853931441098e-01 8.181059912521615463e-01 1.945531037149733286e-02 7.821177906621910036e-01 8.491506459159801068e-01 7.575729834197945101e-01 2.601718244171353708e-02 7.105075780693723697e-01 7.949343912114739119e-01
1.923847695390781265e-01 8.778150747635031781e-01 1.328466395937238052e-02 8.553555080866646065e-01 9.020445529447665978e-01 8.772352761672260746e-01 1.298283021866352381e-02 8.608483368935001545e-01 9.047909673481843162e-01 8.660461804495982463e-01 1.335385209811259903e-02 8.443698504729936216e-01 8.904485810192248607e-01 8.531583765639304540e-01 1.588154644003111210e-02 8.277896450005085560e-01 8.825144949649069703e-01 8.195910894110465250e-01 1.927049654251672753e-02 7.842538907537381920e-01 8.504729935916996997e-01 7.600752720984640387e-01 2.603197229487693581e-02 7.130505543688332448e-01 7.975790865629132087e-01
1.943887775551101926e-01 8.790153595768487316e-01 1.346455978592122661e-02 8.563726986064489344e-01 9.035703387244430340e-01 8.785779676533416183e-01 1.274422816139940927e-02 8.627809988810903885e-01 9.058081578679686441e-01 8.673074966941308750e-01 1.341189905162805743e-02 8.457939172006916362e-01 8.914657715390092996e-01 8.545620994812328508e-01 1.609636424479519295e-02 8.291119926762282599e-01 8.838368426406265632e-01 8.213406571050757554e-01 1.929131789175370093e-02 7.857796765334147393e-01 8.518970603193978253e-01 7.623944664835723417e-01 2.654919674558361281e-02 7.143729020445529487e-01 8.003255009663310382e-01
1.963927855711422588e-01 8.798799715186653714e-01 1.337815916835681344e-02 8.576950462821686383e-01 9.045875292442274729e-01 8.795239548367408400e-01 1.261982164471737999e-02 8.636964703488962947e-01 9.064184721798392852e-01 8.683246872139152028e-01 1.341097326571698799e-02 8.468111077204760750e-01 8.924829620587936274e-01 8.559353066829415990e-01 1.610582671414723804e-02 8.311463737157969156e-01 8.851591903163462671e-01 8.228460990743565739e-01 1.916637441161109928e-02 7.872037432611127539e-01 8.528125317872037314e-01 7.641236903672057323e-01 2.627296783916308054e-02 7.171193164479706672e-01 8.016478486420506311e-01
1.983967935871743249e-01 8.809785372800325032e-01 1.328829679966142541e-02 8.589156749059099205e-01 9.051978435560980030e-01 8.806326925033060027e-01 1.248588415023663308e-02 8.648153799206591552e-01 9.072322245956667697e-01 8.696877225104261422e-01 1.352331364891556920e-02 8.481334553961956679e-01 8.933984335265995336e-01 8.576136710405860564e-01 1.596287942934116952e-02 8.335876309632793690e-01 8.862780998881090166e-01 8.245142915268030004e-01 1.902950063444485210e-02 7.894415624046383639e-01 8.546434747228155437e-01 7.661885871223679256e-01 2.613642092359134278e-02 7.196622927474315423e-01 8.028684772657919133e-01
2.004008016032063910e-01 8.820872749465975549e-01 1.321132748613478361e-02 8.597294273217374050e-01 9.060115959719254874e-01 8.819550401790255956e-01 1.220715505672748807e-02 8.664428847523141242e-01 9.075373817516020347e-01 8.710405859017393837e-01 1.320184768204602302e-02 8.499643983318075913e-01 8.943139049944054397e-01 8.590784253890753064e-01 1.570762187053058659e-02 8.354185738988912924e-01 8.872952904078933445e-01 8.260807649272707831e-01 1.909794095352594645e-02 7.907639100803580678e-01 8.558641033465568260e-01 7.685789848438612237e-01 2.617365617003441017e-02 7.223069880988709501e-01 8.051062964093174124e-01
2.024048096192384572e-01 8.831248092767776114e-01 1.340624690418490417e-02 8.605431797375648895e-01 9.074356626996236130e-01 8.832977316651409172e-01 1.210516979170827602e-02 8.678669514800122498e-01 9.085545722713864736e-01 8.721391516631064045e-01 1.325309859526071880e-02 8.508798697996134974e-01 8.946190621503407048e-01 8.604414606855863568e-01 1.577426052173373089e-02 8.364357644186756202e-01 8.886176380836130484e-01 8.277286135693214808e-01 1.936882467522863319e-02 7.924931339639914585e-01 8.576950462821686383e-01 7.707252568406061100e-01 2.627897484481047513e-02 7.245448072423964492e-01 8.075475536567998658e-01
2.044088176352705233e-01 8.843556098057165915e-01 1.321380599871740773e-02 8.619672464652629040e-01 9.081476960634726758e-01 8.845793917200690526e-01 1.194764203292959792e-02 8.692910182077102643e-01 9.093683246872139581e-01 8.735428745804088013e-01 1.306278584322467622e-02 8.527108127352253097e-01 8.957379717221035653e-01 8.618553555080866735e-01 1.562548005344613702e-02 8.383684264062658542e-01 8.901434238632895957e-01 8.294578374529548714e-01 1.884561698589767853e-02 7.952395483674091770e-01 8.583053605940392794e-01 7.731665140880887854e-01 2.606192184656230468e-02 7.279015359576849198e-01 8.095819346963686325e-01
2.064128256513025894e-01 8.851591903163462671e-01 1.317935096083394132e-02 8.624758417251551235e-01 9.086562913233648953e-01 8.854541755670837233e-01 1.188211329235773842e-02 8.706133658834299682e-01 9.100803580510629098e-01 8.747329874885567680e-01 1.295305361322499071e-02 8.537280032550096376e-01 8.962465669819956737e-01 8.630556403214322270e-01 1.544255016269536519e-02 8.393856169260502931e-01 8.906520191231818151e-01 8.307801851286746864e-01 1.873836118038518447e-02 7.960533007832366614e-01 8.592208320618451856e-01 7.750279727392939133e-01 2.593875914413736050e-02 7.294273217373613560e-01 8.108025633201098037e-01
2.084168336673346555e-01 8.863187875089003631e-01 1.323334764563496163e-02 8.638999084528532491e-01 9.096734818431492231e-01 8.864103346556809759e-01 1.168955504659434201e-02 8.716305564032142961e-01 9.102837961550198642e-01 8.758417251551217086e-01 1.291641322954570001e-02 8.549486318787509198e-01 8.969586003458447365e-01 8.643067846607669358e-01 1.524978595018860496e-02 8.410131217577052620e-01 8.908554572271386585e-01 8.324280337707252730e-01 1.871360760341510276e-02 7.977825246668700521e-01 8.602380225816295134e-01 7.768690875801037565e-01 2.587658311201102013e-02 7.321737361407791855e-01 8.124300681517647726e-01
2.104208416833667217e-01 8.873970094598717662e-01 1.291487511115489012e-02 8.654256942325297963e-01 9.102837961550198642e-01 8.874987285118504099e-01 1.142219354335969293e-02 8.730546231309124217e-01 9.110975485708473487e-01 8.770521818736650710e-01 1.283120828370869389e-02 8.558641033465568260e-01 8.978740718136506427e-01 8.655681009052994535e-01 1.515765421462728427e-02 8.416234360695757921e-01 8.914657715390092996e-01 8.340860543179738906e-01 1.873677362367218158e-02 7.989014342386329126e-01 8.614586512053707956e-01 7.791577662496184109e-01 2.583693754998795875e-02 7.342081171803478412e-01 8.139558539314413199e-01
2.124248496993987878e-01 8.883226528328755922e-01 1.309155812893714188e-02 8.659342894924219047e-01 9.107923914149119726e-01 8.886481537992066970e-01 1.145972906961855754e-02 8.743769708066321256e-01 9.120130200386532549e-01 8.780795442986469856e-01 1.300407168651249341e-02 8.566778557623843104e-01 8.990947004373919249e-01 8.668192452446344953e-01 1.512812646513056643e-02 8.427423456413386527e-01 8.924829620587936274e-01 8.352965110365172530e-01 1.879408066324553608e-02 8.005289390702878816e-01 8.622724036211982801e-01 7.809581934696367966e-01 2.584297384092762787e-02 7.363442172718950296e-01 8.145661682433119610e-01
2.144288577154308539e-01 8.890957176279116192e-01 1.293513235110000867e-02 8.673583562201200303e-01 9.113009866748041921e-01 8.895025938358254169e-01 1.147840347967545721e-02 8.751907232224596100e-01 9.131319296104160044e-01 8.789746719560573851e-01 1.297480636065198069e-02 8.576950462821686383e-01 9.001118909571762527e-01 8.678059200488252856e-01 1.512444298743486140e-02 8.434543790051877155e-01 8.933984335265995336e-01 8.365476553758519618e-01 1.866712003129904207e-02 8.022581629539212722e-01 8.634930322449394513e-01 7.826569016376765386e-01 2.579556050591320579e-02 7.384803173634422180e-01 8.164988302309021950e-01
2.164328657314629201e-01 8.901129081476959470e-01 1.271032773708664909e-02 8.691892991557318426e-01 9.118095819346964115e-01 8.904587529244227806e-01 1.137284961918583713e-02 8.762079137422439379e-01 9.136405248703082238e-01 8.800427220018309793e-01 1.278548599628926037e-02 8.594242701658020289e-01 9.009256433730037372e-01 8.690163767673684259e-01 1.486769660592261906e-02 8.447767266809073083e-01 8.938053097345132203e-01 8.380530973451326693e-01 1.845562907556040633e-02 8.042925439934899279e-01 8.643067846607669358e-01 7.843962974265079602e-01 2.550700100147324997e-02 7.411250127148815148e-01 8.176177398026650556e-01
2.184368737474949584e-01 8.910182077103041554e-01 1.269062481264052189e-02 8.701047706235377488e-01 9.126233343505238960e-01 8.913640524870309889e-01 1.144933671764837742e-02 8.771233852100498440e-01 9.143525582341572866e-01 8.810497406164173873e-01 1.276500749033010820e-02 8.604414606855863568e-01 9.018411148408096434e-01 8.700233953819550559e-01 1.480120912346152839e-02 8.455904790967347928e-01 8.947207812023192375e-01 8.393144135896652980e-01 1.840631752430163526e-02 8.056148916692096318e-01 8.652222561285728419e-01 7.862984436985047676e-01 2.564524511472489679e-02 7.424473603906011077e-01 8.196521208422337113e-01
2.204408817635270246e-01 8.918217882209337199e-01 1.265715713851102431e-02 8.710202420913436550e-01 9.135388058183298021e-01 8.921879768080562823e-01 1.143753282950314178e-02 8.777336995219204852e-01 9.153697487539416144e-01 8.822195097141694031e-01 1.252924809842398748e-02 8.620689655172413257e-01 9.028583053605940822e-01 8.710914454277286501e-01 1.466329087730359852e-02 8.470145458244329184e-01 8.961448479300172520e-01 8.405045264978129316e-01 1.843642033050754345e-02 8.069372393449293357e-01 8.663411657003357025e-01 7.876513070898180091e-01 2.568683810947832921e-02 7.439731461702776549e-01 8.211779066219102585e-01
2.224448897795590907e-01 8.928084630251247322e-01 1.262257614787389362e-02 8.721391516631065155e-01 9.142508391821788649e-01 8.931339639914556150e-01 1.129211596538405235e-02 8.790560471976400780e-01 9.156749059098768795e-01 8.833485911911301836e-01 1.238057511280386477e-02 8.634930322449394513e-01 9.037737768283999884e-01 8.721900111890958929e-01 1.459540798471360354e-02 8.477265791882819812e-01 8.965517241379310498e-01 8.419489370359067859e-01 1.844190818047373656e-02 8.089716203844979914e-01 8.673583562201200303e-01 7.893296714474622444e-01 2.577097701098725671e-02 7.459058081578680000e-01 8.223985352456515407e-01
2.244488977955911568e-01 8.936323873461500256e-01 1.246986383216922532e-02 8.729529040789340000e-01 9.147594344420709733e-01 8.940189197436680946e-01 1.148456747965502338e-02 8.793612043535754541e-01 9.169972535855965834e-01 8.842742345641336765e-01 1.229556153298729318e-02 8.647136608686807335e-01 9.047909673481843162e-01 8.730749669413082614e-01 1.440111884104415194e-02 8.486420506560878874e-01 8.972637575017801126e-01 8.433730037636049115e-01 1.841248588075262635e-02 8.107008442681313820e-01 8.684772657918827798e-01 7.911097548570846794e-01 2.545193621860543029e-02 7.477367510934798123e-01 8.238226019733495553e-01
2.264529058116232230e-01 8.942833892788119021e-01 1.248479024862319230e-02 8.735632183908046411e-01 9.152680297019631928e-01 8.947309531075170463e-01 1.160314803643453484e-02 8.798697996134675625e-01 9.180144441053809112e-01 8.851388465059505384e-01 1.239185227450818189e-02 8.656291323364866397e-01 9.059098769199470658e-01 8.739904384091140566e-01 1.448693580078810536e-02 8.490489268640015741e-01 8.985861051774997055e-01 8.445732885769505760e-01 1.837035940591077998e-02 8.113111585800020231e-01 8.704099277794731249e-01 7.924931339639914585e-01 2.540045101420215085e-02 7.490590987691995162e-01 8.260604211168751654e-01
2.284569138276552891e-01 8.950157664530566937e-01 1.248556924898997118e-02 8.742752517546535929e-01 9.158783440138338339e-01 8.957277998169056454e-01 1.177197097900827515e-02 8.805818329773166253e-01 9.190316346251652391e-01 8.862780998881092387e-01 1.230918214777769297e-02 8.668497609602278109e-01 9.070287864917099263e-01 8.747533312989522747e-01 1.445184326855425069e-02 8.499643983318075913e-01 8.992981385413487683e-01 8.457430576747025919e-01 1.843851073179152492e-02 8.122266300478079293e-01 8.719357135591496721e-01 7.940392635540636235e-01 2.541005441134536885e-02 7.504831654968975307e-01 8.274844878445732910e-01
2.304609218436873552e-01 8.959719255416539463e-01 1.249497971123953062e-02 8.754958803783948751e-01 9.167938154816397400e-01 8.966839589055028981e-01 1.187432592295882897e-02 8.815990234971009532e-01 9.205574204048417863e-01 8.872342589767063803e-01 1.228530352638386447e-02 8.680703895839690931e-01 9.080459770114942541e-01 8.758722408707150242e-01 1.438927718648456804e-02 8.509815888515919191e-01 8.999084528532194094e-01 8.471772963075983043e-01 1.835109805462156046e-02 8.133455396195707898e-01 8.733597802868476867e-01 7.956871121961144322e-01 2.541308373768714698e-02 7.521106703285524997e-01 8.292137117282066816e-01
2.324649298597194214e-01 8.967755060522837329e-01 1.238542137369532704e-02 8.765130708981792029e-01 9.175058488454888028e-01 8.975485708473197599e-01 1.167793194842540669e-02 8.821076187569931726e-01 9.210660156647340058e-01 8.880480113925337537e-01 1.226667663626605960e-02 8.694944563116672187e-01 9.088597294273217386e-01 8.769809785372799649e-01 1.430158295344414500e-02 8.519987793713762469e-01 9.004170481131116288e-01 8.485810192249007011e-01 1.824467805314236232e-02 8.148713253992472261e-01 8.750890041704810773e-01 7.972841013121756415e-01 2.514668811241358923e-02 7.536364561082290470e-01 8.302309022479910094e-01
2.344689378757514875e-01 8.975282270369241422e-01 1.229229185478717887e-02 8.773268233140066874e-01 9.182178822093377546e-01 8.982911199267624713e-01 1.144540042752013008e-02 8.826162140168853920e-01 9.213711728206692708e-01 8.890855457227138103e-01 1.213292981306878654e-02 8.701047706235377488e-01 9.098769199471060665e-01 8.778455904790968267e-01 1.416478978894494117e-02 8.532194079951175292e-01 9.008239243210253155e-01 8.499237107110161338e-01 1.804756281528462764e-02 8.166005492828807277e-01 8.761061946902655162e-01 7.990336690062048719e-01 2.483907811687398326e-02 7.556708371477978137e-01 8.310446546638184939e-01
2.364729458917835536e-01 8.981792289695860187e-01 1.212079716178051693e-02 8.780388566778557502e-01 9.184213203132947090e-01 8.991760756789746178e-01 1.119739661203687613e-02 8.838368426406265632e-01 9.217780490285830686e-01 8.898382667073543306e-01 1.200310673842879677e-02 8.707150849354083899e-01 9.104872342589767076e-01 8.788119214728918882e-01 1.417360730910373866e-02 8.540331604109450137e-01 9.012308005289391133e-01 8.510731359983726430e-01 1.788089295919072577e-02 8.181263350625571640e-01 8.767165090021360463e-01 8.003865323975180024e-01 2.466002986092103930e-02 7.574000610314312043e-01 8.317566880276675567e-01
2.384769539078156197e-01 8.990641847217984983e-01 1.177474807750879433e-02 8.798697996134675625e-01 9.193367917811006151e-01 9.002441257247483231e-01 1.091564867610343714e-02 8.859729427321737516e-01 9.224900823924321314e-01 8.908961448479300049e-01 1.170487102354611508e-02 8.720374326111280938e-01 9.108941104668903943e-01 8.800528939070287882e-01 1.409958156897501633e-02 8.553555080866646065e-01 9.023497101007018628e-01 8.525378903468621150e-01 1.766441763615987648e-02 8.202624351541043524e-01 8.780388566778557502e-01 8.022073034279321169e-01 2.441622772960733156e-02 7.601464754348489228e-01 8.336893500152579017e-01
2.404809619238476859e-01 8.998270776116367164e-01 1.169041801562943281e-02 8.806835520292950470e-01 9.198453870409927235e-01 9.010171905197845721e-01 1.098748934573959453e-02 8.866849760960228144e-01 9.236089919641948809e-01 8.917505848845488359e-01 1.177191384827010537e-02 8.731563421828908433e-01 9.124198962465669416e-01 8.809378496592412677e-01 1.426195787023392704e-02 8.558641033465568260e-01 9.035703387244430340e-01 8.537381751602076685e-01 1.772554518661740783e-02 8.214830637778456346e-01 8.793612043535754541e-01 8.037737768284000106e-01 2.472406846834495839e-02 7.613671040585902050e-01 8.363340453666971985e-01
2.424849699398797520e-01 9.006001424066727434e-01 1.162838748745092035e-02 8.818024616010579075e-01 9.201505441969280996e-01 9.017088800732375731e-01 1.101585398504520072e-02 8.872952904078933445e-01 9.241175872240871003e-01 8.925745092055741292e-01 1.182712660940792200e-02 8.737666564947614845e-01 9.129284915064591610e-01 8.817210863594751036e-01 1.422276800621855887e-02 8.569830129183195755e-01 9.036720577764215667e-01 8.551724137931033809e-01 1.746144929931404619e-02 8.240260400773065097e-01 8.801749567694029386e-01 8.051774997457024075e-01 2.438513741699922799e-02 7.638083613060726584e-01 8.372495168345031047e-01
2.444889779559117904e-01 9.013732072017088814e-01 1.129889441961492297e-02 8.832265283287559221e-01 9.209642966127555841e-01 9.027158986878243141e-01 1.081003162934018186e-02 8.884141999796562050e-01 9.249313396399145848e-01 8.934798087681823375e-01 1.170350962916680802e-02 8.751907232224596100e-01 9.138439629742650672e-01 8.831248092767773894e-01 1.416738632451151544e-02 8.592208320618451856e-01 9.058081578679686441e-01 8.564947614688229738e-01 1.744728162895078233e-02 8.261621401688535871e-01 8.810904282372088447e-01 8.067236293357746835e-01 2.431134073308552704e-02 7.661478995015766902e-01 8.389787407181364953e-01
2.464929859719438565e-01 9.023802258162954004e-01 1.141984262714855133e-02 8.836334045366697199e-01 9.217780490285830686e-01 9.036822296816193756e-01 1.077947946444788793e-02 8.892279523954836895e-01 9.254399348998066932e-01 8.943952802359882437e-01 1.198272882820199288e-02 8.754958803783948751e-01 9.146577153900925516e-01 8.840504526497813265e-01 1.427466262146631637e-02 8.599328654256942484e-01 9.064184721798392852e-01 8.577255619977621759e-01 1.747212673174234135e-02 8.267724544807242282e-01 8.822093378089715943e-01 8.083816498830230790e-01 2.462818863305031233e-02 7.665547757094903769e-01 8.407079646017698860e-01
2.484969939879759226e-01 9.030515715593530057e-01 1.143337076207345641e-02 8.842437188485403610e-01 9.221849252364967553e-01 9.046180449598211215e-01 1.067507890937356187e-02 8.900417048113111740e-01 9.259485301596989126e-01 8.954328145661681893e-01 1.184850134562598703e-02 8.768182280541145790e-01 9.149628725460278167e-01 8.850472993591699256e-01 1.414593145266064556e-02 8.610517749974569979e-01 9.069270674397315046e-01 8.588241277591291967e-01 1.745040365381300002e-02 8.280948021564439321e-01 8.830230902247990787e-01 8.100193266198759678e-01 2.420516144576240897e-02 7.698097853728003148e-01 8.415217170175973704e-01
2.505010020040079888e-01 9.038246363543891437e-01 1.145595440760763077e-02 8.858712236801953299e-01 9.235072729122164592e-01 9.053097345132743445e-01 1.058068357662818142e-02 8.912623334350523452e-01 9.264571254195911321e-01 8.962669107923912915e-01 1.185503149509569386e-02 8.781405757298341719e-01 9.159800630658122556e-01 8.859119113009867874e-01 1.414920422550026806e-02 8.621706845692198584e-01 9.080459770114942541e-01 8.598311463737158267e-01 1.731322809049207212e-02 8.294171498321635250e-01 8.838368426406265632e-01 8.114637371579694891e-01 2.436281718074153474e-02 7.714372902044552838e-01 8.428440646933170743e-01
2.525050100200400549e-01 9.046180449598211215e-01 1.153962633312474208e-02 8.865832570440443927e-01 9.244227443800223654e-01 9.060421116875192471e-01 1.052121709806412043e-02 8.917709286949445646e-01 9.269657206794832405e-01 8.971010070186146157e-01 1.168664703573234209e-02 8.798697996134675625e-01 9.161835011697690989e-01 8.870206489675516170e-01 1.413141242080668408e-02 8.636964703488962947e-01 9.093683246872139581e-01 8.611331502390398018e-01 1.741124748270285807e-02 8.313498118197538700e-01 8.851591903163462671e-01 8.129488353168549120e-01 2.444503529405266801e-02 7.731665140880886744e-01 8.440646933170582455e-01
2.545090180360721210e-01 9.054826569016375393e-01 1.149351471160749844e-02 8.876004475638287206e-01 9.254399348998066932e-01 9.068050045773572432e-01 1.053995912372394927e-02 8.922795239548367840e-01 9.277794730953107250e-01 8.978232122876613763e-01 1.176157741093245002e-02 8.802766758213813603e-01 9.172006916895534268e-01 8.878038856677855639e-01 1.411778360300782083e-02 8.648153799206591552e-01 9.100803580510629098e-01 8.620486217068457080e-01 1.732761285179202845e-02 8.326721594954734629e-01 8.861763808361305950e-01 8.144237615705420819e-01 2.420965578224179224e-02 7.741837046078730022e-01 8.454887600447563711e-01
2.565130260521041872e-01 9.059098769199470658e-01 1.158472383816112547e-02 8.879056047197639856e-01 9.260502492116773343e-01 9.073949750788322666e-01 1.054941818155363462e-02 8.927881192147288925e-01 9.280846302512461010e-01 8.985454175567083590e-01 1.168611581403971623e-02 8.808869901332520014e-01 9.175058488454888028e-01 8.887905604719763542e-01 1.427187898622238153e-02 8.656291323364866397e-01 9.111992676228257704e-01 8.631064998474216043e-01 1.745664899202709411e-02 8.338927881192147451e-01 8.880073237717424073e-01 8.156138744786899375e-01 2.431204720918749007e-02 7.752008951276574411e-01 8.467093886684976534e-01
2.585170340681362533e-01 9.066015664734005108e-01 1.162384869782139354e-02 8.884141999796562050e-01 9.268640016275048188e-01 9.081782117790661024e-01 1.039527405695905501e-02 8.938053097345132203e-01 9.285932255111382094e-01 8.994405452141187585e-01 1.153533516470035651e-02 8.818024616010579075e-01 9.184213203132947090e-01 8.897365476553759089e-01 1.404872314271665354e-02 8.671549181161631870e-01 9.117078628827178788e-01 8.644186756179431663e-01 1.705980133358833695e-02 8.353168548469128707e-01 8.886176380836130484e-01 8.171701759739598003e-01 2.431818119745280185e-02 7.764215237513986123e-01 8.479300172922388246e-01
2.605210420841683194e-01 9.073848031736343467e-01 1.176922839075154707e-02 8.886176380836130484e-01 9.272708778354186165e-01 9.090733394364765019e-01 1.041361183414433490e-02 8.947207812023192375e-01 9.291018207710304289e-01 9.001830942935612478e-01 1.170158661079435600e-02 8.823110568609500159e-01 9.192350727291221935e-01 8.906011595971925487e-01 1.419607721792589747e-02 8.675617943240768737e-01 9.121147390906316765e-01 8.656291323364866397e-01 1.727703412868139554e-02 8.364357644186756202e-01 8.899399857593327523e-01 8.185637269860646104e-01 2.437104637914397701e-02 7.780490285830535813e-01 8.493540840199369502e-01
2.625250501002003856e-01 9.079340860543180236e-01 1.165777110614035425e-02 8.897365476553757979e-01 9.275760349913538816e-01 9.099786389990844881e-01 1.030439601710340415e-02 8.954328145661681893e-01 9.296104160309225373e-01 9.010375343301800788e-01 1.184163993924576205e-02 8.825144949649069703e-01 9.199471060929712563e-01 8.914454277286136819e-01 1.416598403529737565e-02 8.681721086359475148e-01 9.128267724544807393e-01 8.665751195198861945e-01 1.732703064430816259e-02 8.374529549384599481e-01 8.905503000712032824e-01 8.199674499033667852e-01 2.415134410644595442e-02 7.795748143627301285e-01 8.495575221238937935e-01
2.645290581162324517e-01 9.086766351337607350e-01 1.164608074961759158e-02 8.907537381751602368e-01 9.284915064591597877e-01 9.107517037941205151e-01 1.033609726781608076e-02 8.962465669819956737e-01 9.308310446546638195e-01 9.018004272200184079e-01 1.185454273147265938e-02 8.828196521208422354e-01 9.207608585087987407e-01 8.923202115756281305e-01 1.412702963200227618e-02 8.691892991557318426e-01 9.136405248703082238e-01 8.674702471772961498e-01 1.728711921676105365e-02 8.383684264062658542e-01 8.915674905909877213e-01 8.214728918726479368e-01 2.426260390571642611e-02 7.809988810904282541e-01 8.514901841114840275e-01
2.665330661322645178e-01 9.093886684976094648e-01 1.148189591814547175e-02 8.913640524870307669e-01 9.288983826670735855e-01 9.113925338215848049e-01 1.038017383227530024e-02 8.966534431899094715e-01 9.313396399145560389e-01 9.025531482046587062e-01 1.184614332191749088e-02 8.836334045366697199e-01 9.217780490285830686e-01 8.929508696978943894e-01 1.397059985197615650e-02 8.701047706235377488e-01 9.137422439222866455e-01 8.685484691282677749e-01 1.721560321829092646e-02 8.392838978740717604e-01 8.923812430068152057e-01 8.226833485911910770e-01 2.425340578739704211e-02 7.825246668701048014e-01 8.531176889431389965e-01
2.685370741482965840e-01 9.101719051978436337e-01 1.152782065436717268e-02 8.918726477469229863e-01 9.296104160309225373e-01 9.120537076594444903e-01 1.029838967807554864e-02 8.975689146577153776e-01 9.317465161224697257e-01 9.031939782321227739e-01 1.183618641357335639e-02 8.839385616926049849e-01 9.220832061845183336e-01 8.937646221137217628e-01 1.404129734559844515e-02 8.705116468314515465e-01 9.146577153900925516e-01 8.695758315532499116e-01 1.731757823194684728e-02 8.405045264978130426e-01 8.933984335265995336e-01 8.239650086461194345e-01 2.425158835717329195e-02 7.844573288576950354e-01 8.545417556708371221e-01
2.705410821643286501e-01 9.111484080968363930e-01 1.139146662976042203e-02 8.933984335265995336e-01 9.306276065507069761e-01 9.129996948428441561e-01 1.007481381316041071e-02 8.987895432814566599e-01 9.323568304343403668e-01 9.040891058895331733e-01 1.157368384871811616e-02 8.850574712643678454e-01 9.226935204963889747e-01 8.946800935815277800e-01 1.387629817823015851e-02 8.716305564032142961e-01 9.152680297019631928e-01 8.707049130302106921e-01 1.704888084251363414e-02 8.424371884854032766e-01 8.941104668904485964e-01 8.255518258569829460e-01 2.411784248564609323e-02 7.861865527413284260e-01 8.561692605024920910e-01
2.725450901803607162e-01 9.119723324178619084e-01 1.118273184353770107e-02 8.949242193062760808e-01 9.313396399145560389e-01 9.138643067846606849e-01 9.890084367423647438e-03 9.002136100091546744e-01 9.329671447462110079e-01 9.049944054521412706e-01 1.163071849069139373e-02 8.859729427321737516e-01 9.234055538602380375e-01 8.956057369545314950e-01 1.385098660835709997e-02 8.730546231309124217e-01 9.161835011697690989e-01 8.719255416539517523e-01 1.685552216156483915e-02 8.442681314210151999e-01 8.952293764622113459e-01 8.269046892482961875e-01 2.374572608781350819e-02 7.883226528328756144e-01 8.569830129183195755e-01
2.745490981963927823e-01 9.126538500661174336e-01 1.126843731273725543e-02 8.952293764622113459e-01 9.321533923303835234e-01 9.145458244329163211e-01 9.952932454545143984e-03 9.010273624249821589e-01 9.342894924219306008e-01 9.056860950055944937e-01 1.166108560562482445e-02 8.870918523039365011e-01 9.244227443800223654e-01 8.964601769911503260e-01 1.386967901729884572e-02 8.739700945987183278e-01 9.173024107415318484e-01 8.728613569321532761e-01 1.695711512895853659e-02 8.449801647848641517e-01 8.966534431899094715e-01 8.283084121655985843e-01 2.358506863484176319e-02 7.900518767165090050e-01 8.586105177499745444e-01
