# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 5.597543291705584997e-03 5.551510513159142735e-03 0.000000000000000000e+00 1.187611784740586103e-02 9.116395409753078050e-02 1.119249921751719473e-01 0.000000000000000000e+00 2.350340274943750474e-01 3.557399333735307145e-01 4.827092553102802497e-01 0.000000000000000000e+00 1.111830842285710608e+00 4.700380988694627393e-01 5.966821702664591998e-01 0.000000000000000000e+00 1.358740987627491403e+00
1.497487437185929596e-02 8.455160590320452002e-03 7.420753542922705476e-03 0.000000000000000000e+00 1.778433727902987982e-02 1.382505619960711363e-01 1.694637772587999913e-01 0.000000000000000000e+00 3.519605034840390112e-01 6.568752470024682433e-01 8.048909911673214346e-01 0.000000000000000000e+00 1.664952718598702308e+00 8.022674942406992082e-01 9.830874353807723676e-01 0.000000000000000000e+00 2.034697559361771102e+00
1.994974874371859344e-02 1.119462787977599204e-02 9.695684414820054595e-03 0.000000000000000000e+00 2.369255671065390034e-02 1.874775861730172133e-01 2.254096686348265044e-01 0.000000000000000000e+00 4.688869794737030028e-01 8.793217023779490438e-01 1.077162487265833635e+00 0.000000000000000000e+00 2.218074594911693787e+00 1.074171568594263437e+00 1.315876290387609338e+00 0.000000000000000000e+00 2.710654131096050801e+00
2.492462311557788746e-02 1.694919830906396058e-02 7.978517748321891506e-03 0.000000000000000000e+00 2.960077614227792087e-02 2.831336533288025814e-01 2.839531670446404088e-01 0.000000000000000000e+00 5.858134554633668278e-01 1.170804351930171627e+00 1.308414131026159222e+00 0.000000000000000000e+00 2.771196471224685709e+00 1.475009295623249228e+00 1.587745634159731134e+00 0.000000000000000000e+00 3.386610702830330055e+00
2.989949748743718494e-02 2.324190869441385490e-02 1.104827376966871846e-02 3.642457342953583921e-03 3.366115534154903721e-02 3.497843788369953133e-01 3.498131277763262825e-01 0.000000000000000000e+00 7.027399314530309304e-01 1.618187037006269424e+00 1.621652661154280750e+00 0.000000000000000000e+00 3.324318347537677631e+00 2.018047061528007724e+00 2.018178198905848042e+00 0.000000000000000000e+00 4.062567274564609754e+00
3.487437185929648242e-02 2.553293779975881334e-02 5.174616372285226890e-03 1.728690566007160673e-02 3.264746514603487915e-02 5.343287066035141697e-01 3.629781413656996136e-01 0.000000000000000000e+00 8.196664074426949220e-01 1.934405090889458112e+00 1.934443592072762730e+00 0.000000000000000000e+00 3.877440223850668666e+00 2.363736176284844337e+00 2.363787846255452241e+00 0.000000000000000000e+00 4.738523846298890341e+00
3.984924623115577991e-02 3.146384865171761996e-02 6.266800131306361071e-03 2.270708612691849440e-02 4.038183199466095774e-02 6.458505065661986899e-01 3.431805599087697778e-01 0.000000000000000000e+00 9.365928834323589136e-01 2.682029931317114979e+00 1.943208139833525472e+00 0.000000000000000000e+00 4.430562100163660588e+00 3.448120319042691229e+00 2.398584940902606100e+00 0.000000000000000000e+00 5.414480418033170039e+00
4.482412060301507739e-02 2.634567057892036462e-02 3.019191717591598184e-03 2.179232422752061527e-02 3.073446439108403969e-02 7.496073502771014585e-01 3.977267299604788087e-01 0.000000000000000000e+00 1.053519359422022905e+00 3.492482186832647439e+00 1.873554606519338250e+00 0.000000000000000000e+00 4.983683976476652511e+00 4.336023784295216288e+00 2.244460289982052270e+00 0.000000000000000000e+00 6.090436989767449738e+00
4.979899497487437487e-02 3.053462279405465968e-02 7.209969037183039733e-03 2.090980983139353183e-02 4.791652816489573585e-02 8.309556520944004765e-01 4.422387434311041421e-01 0.000000000000000000e+00 1.170445835411686897e+00 3.942214909296075209e+00 2.092246422335632072e+00 0.000000000000000000e+00 5.536805852789644433e+00 4.817604202320280748e+00 2.556822564531849196e+00 0.000000000000000000e+00 6.766393561501729437e+00
5.477386934673367236e-02 2.688462563534916791e-02 5.018631278165817597e-03 2.241324793959633549e-02 3.755668854964305803e-02 8.895829790989033814e-01 4.309560493448533758e-01 0.000000000000000000e+00 1.287372311401350888e+00 4.313355046543247084e+00 2.284998809110233786e+00 0.000000000000000000e+00 6.089927729102635467e+00 5.250444367657950195e+00 2.794215909375286078e+00 0.000000000000000000e+00 7.442350133236009135e+00
