# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 2.793025477846409754e-01 2.080647798631514792e-02 2.471152231911066255e-01 3.132757234322260942e-01 3.619396082213790500e-01 1.522262676405714554e-01 0.000000000000000000e+00 4.810666323196123306e-01 9.516820428542699384e-01 3.945801767834442031e-01 0.000000000000000000e+00 1.259841511983572859e+00 2.568895390879235130e+00 1.062805570901324215e+00 0.000000000000000000e+00 3.398607456294225670e+00
1.497487437185929596e-02 3.318701935692223715e-01 2.249124885336842641e-02 2.912549673565539288e-01 3.660075373086565942e-01 5.236175335929242891e-01 2.156153586999792759e-01 0.000000000000000000e+00 7.203912383479620374e-01 1.426248531569795697e+00 5.897366157808040521e-01 0.000000000000000000e+00 1.886596837040727115e+00 3.542918506072871843e+00 1.462961067253204073e+00 0.000000000000000000e+00 5.089371969727030987e+00
1.994974874371859344e-02 3.546511311974696046e-01 1.421180402461248889e-02 3.328007347882820377e-01 3.844389015788254316e-01 6.479567735897061587e-01 2.778872552584475963e-01 0.000000000000000000e+00 9.597158443763119662e-01 1.900815020285320900e+00 7.849014921026886693e-01 0.000000000000000000e+00 2.513352162097881592e+00 4.409345314355329393e+00 2.009641406046207557e+00 0.000000000000000000e+00 6.780136483159837191e+00
2.492462311557788746e-02 3.914674886930690212e-01 2.089795555903423488e-02 3.582684269099246088e-01 4.216952807422590377e-01 7.573376408567522589e-01 3.453746070861345441e-01 1.096464714173661301e-02 1.199040450404661451e+00 2.313373597464356113e+00 9.487462080419214461e-01 0.000000000000000000e+00 3.140107487155035404e+00 5.478234451639915292e+00 2.183741162152422088e+00 1.954897409797768493e+00 8.470900996592641619e+00
2.989949748743718494e-02 4.158063300555314146e-01 2.205801250074189424e-02 3.836530825842140446e-01 4.454581590634840160e-01 8.974613651490337407e-01 2.686926959815146843e-01 5.547538014488884173e-01 1.398985574058795089e+00 2.654042736551242232e+00 1.085592228430715567e+00 0.000000000000000000e+00 3.766862812212190104e+00 6.270339009790146356e+00 1.823698761896722420e+00 3.775896241259090846e+00 9.316767895369780561e+00
3.487437185929648242e-02 4.468066302354340991e-01 2.656130287597566544e-02 4.067583402400427595e-01 4.833504346778314531e-01 9.975938687426214591e-01 2.981331048802009498e-01 5.931528685264991774e-01 1.638371968134515910e+00 2.992945159476791517e+00 1.266748995461886684e+00 0.000000000000000000e+00 4.393618137269344359e+00 6.397645443112795149e+00 1.627416497828541475e+00 4.190466821563179955e+00 9.406168575623400585e+00
3.984924623115577991e-02 4.689480909340846826e-01 2.779399710328302880e-02 4.279094774628299236e-01 5.158268496070335107e-01 9.824837696588485381e-01 2.710011725558147400e-01 5.921013984228931104e-01 1.510155827246405957e+00 3.288321920179683389e+00 1.479195989661528765e+00 0.000000000000000000e+00 5.020373462326498171e+00 5.926362217985432501e+00 1.260051226443644090e+00 4.202902695352503493e+00 7.824379127894675712e+00
4.482412060301507739e-02 4.882758341630807353e-01 2.836909822371497247e-02 4.412926720298865346e-01 5.433713450067235717e-01 9.290238437563906881e-01 1.761730514706843775e-01 6.501606334212419736e-01 1.205879237494492662e+00 3.657676951305179447e+00 1.680114498667197420e+00 0.000000000000000000e+00 5.647128787383652870e+00 5.930450289697668076e+00 8.850648804107763556e-01 4.593211476505739022e+00 7.491730868017012490e+00
4.979899497487437487e-02 5.100394166263548801e-01 2.784995946950824530e-02 4.636568754301583217e-01 5.607555851390781942e-01 9.054295545156045844e-01 1.144362578904600941e-01 6.756699156371560600e-01 1.078226469255488595e+00 4.023302889649460035e+00 1.885014252086266717e+00 0.000000000000000000e+00 6.273884112440807570e+00 5.899713648880476669e+00 5.316178595011797903e-01 4.885746852747457680e+00 6.909489461477120287e+00
5.477386934673367236e-02 5.303328384818745134e-01 2.918910039662665420e-02 4.806043493755619567e-01 5.886478964701657990e-01 9.010097509416297168e-01 1.011915533500678671e-01 6.587470216436901449e-01 1.056360884333777506e+00 4.461105260631674341e+00 1.727096990601378446e+00 1.910593675791480317e+00 6.900639437497961381e+00 5.838537429383274358e+00 5.511507906687849179e-01 4.836110913554087176e+00 7.033421190154555802e+00
5.974874371859296984e-02 5.509717524475773454e-01 2.996265832278548202e-02 5.020078217632711892e-01 6.166300460751599211e-01 8.903439008964901813e-01 8.857425969170253099e-02 6.774819987300745305e-01 1.034507456213649368e+00 4.857325538841041457e+00 1.446523139879909214e+00 2.906367459650629481e+00 7.527394762555116081e+00 5.845924785404864821e+00 5.673939789140906020e-01 4.953964337952853292e+00 7.179344453657956926e+00
6.472361809045226733e-02 5.691550491395047651e-01 3.072690345708906090e-02 5.247769795404411131e-01 6.377779064523805275e-01 9.057533864186577688e-01 8.121734747008238497e-02 7.143173858722899894e-01 1.038163952403827084e+00 5.114266581351941454e+00 1.503746868755016397e+00 3.033432310308737279e+00 7.568330934415522293e+00 5.823114020498875831e+00 6.250529749953072089e-01 5.020537119569272733e+00 7.332339034685029233e+00
