# signal_efficiencies		0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
1.000000000000000021e-02 8.503435451823398994e-02 5.873741792827127765e-03 7.587328440509316652e-02 9.455739348344138762e-02 nan nan nan nan nan nan nan nan nan nan nan nan
1.497487437185929596e-02 1.012604777402270201e-01 6.400781619709120310e-03 8.961221292606603994e-02 1.109111999261688103e-01 nan nan nan nan nan nan nan nan nan nan nan nan
1.994974874371859344e-02 1.087756943844899044e-01 4.096552956245027438e-03 1.024494695080629958e-01 1.173234058617539793e-01 nan nan nan nan nan nan nan nan nan nan nan nan
2.492462311557788746e-02 1.201440165290540013e-01 6.046635188609328533e-03 1.104990461982621880e-01 1.288568627989001014e-01 1.910552158070103201e-01 3.748793205019267799e-02 1.415513139121007957e-01 2.693079291592332392e-01 nan nan nan nan 6.601519226051726363e-01 3.582434002254956257e-02 5.977183397709873169e-01 7.115065630519842310e-01
2.989949748743718494e-02 1.278351521253923706e-01 6.418072277799572768e-03 1.184556138686692073e-01 1.364338689780970892e-01 2.056479367122239221e-01 3.700003919090277121e-02 1.508044361541728828e-01 2.720761793559431374e-01 nan nan nan nan 7.181148978874564159e-01 3.320153077966232075e-02 6.557019878553490555e-01 7.645430933052076439e-01
3.487437185929648242e-02 1.373961237246179024e-01 7.731151946545514186e-03 1.256960203383886421e-01 1.479964150603135520e-01 2.173652641154200649e-01 3.329384257379061629e-02 1.616715869178421139e-01 2.748444295526530912e-01 nan nan nan nan 7.714642360655256104e-01 3.128133019047984326e-02 7.136385506599114414e-01 8.133926449918124080e-01
3.984924623115577991e-02 1.443462200275219265e-01 8.115849549824822456e-03 1.323259723408519994e-01 1.579565318051680822e-01 2.228581382106170905e-01 3.421697297852916569e-02 1.641091114064652523e-01 2.760112911321562779e-01 nan nan nan nan 8.067721531937227519e-01 3.397680206186975971e-02 7.486464236787205850e-01 8.508959283494654802e-01
4.482412060301507739e-02 1.504396988386536016e-01 8.297686031933157805e-03 1.366274515081123686e-01 1.664612636401150148e-01 2.246821326278554132e-01 2.645099460523592239e-02 1.787245943138259796e-01 2.604378997001380869e-01 nan nan nan nan 8.500017233547392248e-01 2.733452742698070509e-02 8.014765576040994155e-01 8.901529094532955044e-01
4.979899497487437487e-02 1.572209402605801998e-01 8.160751807476522221e-03 1.435704774857372301e-01 1.720059182920732899e-01 2.274715697724480346e-01 1.919440739252051970e-02 1.863641478115146688e-01 2.529867570800706789e-01 5.578622383861978618e-01 3.793557451037914835e-02 4.953086646974583229e-01 6.160158391021939295e-01 8.877989788115027148e-01 1.905708352502270830e-02 8.471279210419637717e-01 9.189640018424523049e-01
5.477386934673367236e-02 1.635452510806136017e-01 8.560881152916905920e-03 1.488892094749502959e-01 1.805516219541343781e-01 2.308154919589960330e-01 1.833219134514838672e-02 1.847315897407173502e-01 2.561828776335316471e-01 5.855438176448545251e-01 3.763397321880945084e-02 5.203766309359997289e-01 6.402544085518901973e-01 9.183946411862373704e-01 2.144538566332830978e-02 8.724964648428372715e-01 9.586578317393543713e-01
