# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 5.299809412109660577e-03 6.505416161072953563e-03 4.398182084738308322e-04 2.440991057029761116e-02
2.004008016032063962e-03 9.520598152763523614e-02 9.543075447791373248e-03 7.755461076088550343e-02 1.123002492303181304e-01
4.008016032064127925e-03 1.384743978500910244e-01 6.663041920690203519e-03 1.265943410057176477e-01 1.479255241166984314e-01
6.012024048096191453e-03 1.629526462395543274e-01 6.471375245369417190e-03 1.509309485412696217e-01 1.723354346869960529e-01
8.016032064128255849e-03 1.848482627180765281e-01 6.090952900579003904e-03 1.761471924937692557e-01 1.954258906318721567e-01
1.002004008016032024e-02 2.012095000733030159e-01 6.503797041415861589e-03 1.937399208327224842e-01 2.115525582759126277e-01
1.202404809619238291e-02 2.179739041196305516e-01 6.685558265610101920e-03 2.069344670869374125e-01 2.269461955724967062e-01
1.402805611222444730e-02 2.314176806919806817e-01 7.542807475940278839e-03 2.209353467233543533e-01 2.446122269461955823e-01
1.603206412825651170e-02 2.420319601231490925e-01 6.505230313220492812e-03 2.325905292479108766e-01 2.515760152470312150e-01
1.803607214428857436e-02 2.533426183844011415e-01 7.155926953092169376e-03 2.424864389385720520e-01 2.619117431461662759e-01
2.004008016032064049e-02 2.630552704881982673e-01 7.416600951083359393e-03 2.535551971851634501e-01 2.726139862190294916e-01
2.204408817635270315e-02 2.723134437765722948e-01 7.166731654191821344e-03 2.624248643893857258e-01 2.806040170063040518e-01
2.404809619238476581e-02 2.803401260812197204e-01 7.066595044304956573e-03 2.696085617944583013e-01 2.886673508283242873e-01
2.605210420841683194e-02 2.883154962615452344e-01 7.893195081776698679e-03 2.781117138249523668e-01 2.979035332062747177e-01
2.805611222444889460e-02 2.955871573083125869e-01 8.021120727616714782e-03 2.858085324732443921e-01 3.073596246884621186e-01
3.006012024048096073e-02 3.034159214191466947e-01 7.231915583763962735e-03 2.925524116698431376e-01 3.135903826418413587e-01
