# FPR	TPR_MEAN	TPR_STD	TPR_MIN	TPR_MAX
0.000000000000000000e+00 4.117037804246504590e-02 2.391651424234323559e-02 6.732263076126359172e-03 9.166235111341274056e-02
2.004008016032063962e-03 1.377524598653547261e-01 1.990655771764392526e-02 1.103055411703780381e-01 1.651993785603314280e-01
4.008016032064127925e-03 1.813050233039875392e-01 1.733491508858649166e-02 1.579492490937338123e-01 2.097358881408596665e-01
6.012024048096191453e-03 2.130502330398756639e-01 2.465848973620361415e-02 1.688244432936302497e-01 2.558259968928016659e-01
8.016032064128255849e-03 2.332470222682547778e-01 2.345563181711618830e-02 1.838425686172967255e-01 2.718798549974106860e-01
1.002004008016032024e-02 2.552045572242361837e-01 2.296759335648804190e-02 2.237182806835836257e-01 2.925945106162610165e-01
1.202404809619238291e-02 2.747799067840496767e-01 2.136624096526835298e-02 2.408078715691351623e-01 3.091662351113412810e-01
1.402805611222444730e-02 2.907301916105644590e-01 1.957534955981356239e-02 2.641118591403417981e-01 3.247022268254790012e-01
1.603206412825651170e-02 3.011910926980839176e-01 1.734690084153339695e-02 2.837907819782495844e-01 3.366131538063179551e-01
1.803607214428857436e-02 3.175556706369756510e-01 1.824448511975565457e-02 2.951838425686172940e-01 3.480062143966856647e-01
2.004008016032064049e-02 3.317969963749353157e-01 2.054180864351167271e-02 3.019161056447436375e-01 3.656136716727084179e-01
2.204408817635270315e-02 3.422578974624547188e-01 2.111783960753725251e-02 3.117555670636975584e-01 3.723459347488348170e-01
2.404809619238476581e-02 3.511651993785603887e-01 2.013221828252668988e-02 3.164163645779388689e-01 3.811496633868461936e-01
2.605210420841683194e-02 3.613153806317970229e-01 1.782100074230568224e-02 3.293630243397203672e-01 3.894355256343863259e-01
2.805611222444889460e-02 3.703262558259968751e-01 1.824691038319777373e-02 3.376488865872604994e-01 3.982392542723977025e-01
3.006012024048096073e-02 3.840497151734852399e-01 1.945165724605639468e-02 3.464526152252718760e-01 4.132573795960642338e-01
3.206412825651302340e-02 3.892801657172449414e-01 1.987291609276238200e-02 3.547384774728120083e-01 4.199896426721905773e-01
3.406813627254508953e-02 3.972553081305023603e-01 2.155276300379017212e-02 3.588814085965820744e-01 4.262040393578456765e-01
3.607214428857714872e-02 4.044536509580528016e-01 2.314115387885065309e-02 3.692387364060072397e-01 4.427757638529259410e-01
3.807615230460921485e-02 4.121698601760745428e-01 2.401297926581109562e-02 3.738995339202485502e-01 4.510616261004660732e-01
4.008016032064128098e-02 4.198860693940963396e-01 2.158676836213989023e-02 3.837389953392024711e-01 4.593474883480062054e-01
